,Survived,Sex,Pclass_1,Pclass_2,Pclass_3,Embarked_0.0,Embarked_1.0,Embarked_2.0,Cabin_Letter_0,Cabin_Letter_1,Cabin_Letter_2,Cabin_Letter_3,Cabin_Letter_4,Cabin_Letter_5,Cabin_Letter_6,Cabin_Letter_7,Age,SibSp,Parch,Fare
560,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49350947613617013
561,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.8117918316979774,-0.47908676070718687,-0.444999501816175,-0.49069065857672023
562,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.09047799623541078,-0.47908676070718687,-0.444999501816175,-0.38234211696719433
563,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.48770944000561484
564,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.48770944000561484
565,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.39123460554654016,1.4416623044251486,-0.444999501816175,-0.17644083433248264
566,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.7671803671854519,-0.47908676070718687,-0.444999501816175,-0.49069065857672023
567,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.015288843907628425,-0.47908676070718687,4.178050878162977,-0.23589120467067404
568,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.5035783388588141
569,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.21027861307571863,-0.47908676070718687,-0.444999501816175,-0.4914949302534906
570,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2.465953182909189,-0.47908676070718687,-0.444999501816175,-0.4403424782727469
571,1.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1.789250811959148,1.4416623044251486,-0.444999501816175,0.35192699039808667
572,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5110352223868481,-0.47908676070718687,-0.444999501816175,-0.13318223152542466
573,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49350947613617013
574,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.9927478241687989,-0.47908676070718687,-0.444999501816175,-0.48770944000561484
575,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.7671803671854519,-0.47908676070718687,-0.444999501816175,-0.3630086631986768
576,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.36065691773128333,-0.47908676070718687,-0.444999501816175,-0.39200884385145307
577,1.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.7366026793701951,0.481287771858981,-0.444999501816175,0.437396322817949
578,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.3160454532187578,0.481287771858981,-0.444999501816175,-0.36381486822082393
579,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.21027861307571863,-0.47908676070718687,-0.444999501816175,-0.4901261217266795
580,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,0.481287771858981,0.7107630931786129,-0.06334012978665506
581,1.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.7366026793701951,0.481287771858981,0.7107630931786129,1.5004134114084793
582,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1.8644399642869303,-0.47908676070718687,-0.444999501816175,-0.14067394486072518
583,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.5110352223868481,-0.47908676070718687,-0.444999501816175,0.13241108961958495
584,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.474901026883972
585,1.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.8423695195132342,-0.47908676070718687,1.8665256881734007,0.8965658498202405
586,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1.338115897992454,-0.47908676070718687,-0.444999501816175,-0.353341936314418
587,1.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2.3155748782536243,0.481287771858981,0.7107630931786129,0.8878657956244075
588,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.5416129102021049,-0.47908676070718687,-0.444999501816175,-0.48770944000561484
589,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.48770944000561484
590,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.43584607005906567,-0.47908676070718687,-0.444999501816175,-0.5055928847414936
591,1.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1.7140616596313656,0.481287771858981,-0.444999501816175,0.8698218832222501
592,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1.338115897992454,-0.47908676070718687,-0.444999501816175,-0.5031762030204289
593,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.24085630089097548,-0.47908676070718687,1.8665256881734007,-0.49350947613617013
594,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.5862243747146304,0.481287771858981,-0.444999501816175,-0.14067394486072518
595,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.5110352223868481,0.481287771858981,0.7107630931786129,-0.17644083433248264
596,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.059900308420153925,-0.47908676070718687,-0.444999501816175,-0.005339768481102466
597,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1.4884942026480186,-0.47908676070718687,-0.444999501816175,-0.643343742842181
598,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.5036595393646418
599,1.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1.4884942026480186,0.481287771858981,-0.444999501816175,0.4572943134365073
600,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.39123460554654016,1.4416623044251486,0.7107630931786129,-0.12134049109220765
601,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49069065857672023
602,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.9245755601896509,-0.47908676070718687,-0.444999501816175,0.1763946969429623
603,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1.1125484410091069,-0.47908676070718687,-0.444999501816175,-0.48770944000561484
604,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.43584607005906567,-0.47908676070718687,-0.444999501816175,-0.13004054528804052
605,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.5110352223868481,0.481287771858981,-0.444999501816175,-0.34270853674173335
606,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.059900308420153925,-0.47908676070718687,-0.444999501816175,-0.49069065857672023
607,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.16566714856319312,-0.47908676070718687,-0.444999501816175,-0.05367340290239629
608,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.5416129102021049,0.481287771858981,1.8665256881734007,0.16052579808976314
609,1.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.8117918316979774,-0.47908676070718687,-0.444999501816175,2.3236164061089406
610,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.7366026793701951,0.481287771858981,5.333813473157765,-0.03868997623179524
611,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.5070428937741324
612,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.3160454532187578,0.481287771858981,-0.444999501816175,-0.3436752094301593
613,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49350947613617013
614,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.43584607005906567,-0.47908676070718687,-0.444999501816175,-0.48770944000561484
615,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.39123460554654016,0.481287771858981,1.8665256881734007,0.6133307521114585
616,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.36065691773128333,0.481287771858981,0.7107630931786129,-0.36494200857552855
617,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.24085630089097548,0.481287771858981,-0.444999501816175,-0.3320751371690487
618,1.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,-1.895017652102187,1.4416623044251486,0.7107630931786129,0.11066095413000272
619,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.24085630089097548,-0.47908676070718687,-0.444999501816175,-0.4403424782727469
620,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.16566714856319312,0.481287771858981,-0.444999501816175,-0.3638941353812749
621,1.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.9621701363535421,0.481287771858981,-0.444999501816175,0.37271045319924306
622,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.6919912148576696,0.481287771858981,0.7107630931786129,-0.33900231365430855
623,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.6168020625298872,-0.47908676070718687,-0.444999501816175,-0.4914949302534906
624,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.6168020625298872,-0.47908676070718687,-0.444999501816175,-0.3320751371690487
625,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2.3907640305814066,-0.47908676070718687,-0.444999501816175,-0.018471050280679604
626,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2.0900074212702773,-0.47908676070718687,-0.444999501816175,-0.4045755888009894
627,1.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.6168020625298872,-0.47908676070718687,-0.444999501816175,0.8638594460800392
628,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.24085630089097548,-0.47908676070718687,-0.444999501816175,-0.49069065857672023
629,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.4938323448141044
630,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3.8193579248092715,-0.47908676070718687,-0.444999501816175,-0.06334012978665506
631,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1.6388725073035832,-0.47908676070718687,-0.444999501816175,-0.5069616932683045
632,1.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.21027861307571863,-0.47908676070718687,-0.444999501816175,-0.05367340290239629
633,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.9245755601896509,-0.47908676070718687,-0.444999501816175,-0.643343742842181
634,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-1.5190718904632754,2.4020368369913165,1.8665256881734007,-0.1039403827005419
635,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.09047799623541078,-0.47908676070718687,-0.444999501816175,-0.39200884385145307
636,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.21027861307571863,-0.47908676070718687,-0.444999501816175,-0.4901261217266795
637,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.13508946074793626,0.481287771858981,0.7107630931786129,-0.13584058141859578
638,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.8869809840257598,-0.47908676070718687,5.333813473157765,0.12395270359585853
639,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,0.481287771858981,-0.444999501816175,-0.3320751371690487
640,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.6919912148576696,-0.47908676070718687,-0.444999501816175,-0.4914949302534906
641,1.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.39123460554654016,-0.47908676070718687,-0.444999501816175,0.6964646033160838
642,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-2.0453959567577518,2.4020368369913165,1.8665256881734007,-0.1039403827005419
643,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,0.4489151945732318
644,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-2.1393823971674797,1.4416623044251486,0.7107630931786129,-0.27101429013193984
645,1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1.4133050503202362,0.481287771858981,-0.444999501816175,0.8400966980531545
646,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.7671803671854519,-0.47908676070718687,-0.444999501816175,-0.49069065857672023
647,1.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2.014818268942495,-0.47908676070718687,-0.444999501816175,0.04299386594019136
648,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.4973761668898736
649,1.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.4664237578743225,-0.47908676070718687,-0.444999501816175,-0.4973761668898736
650,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49069065857672023
651,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.8423695195132342,-0.47908676070718687,0.7107630931786129,-0.19867430616627776
652,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.6168020625298872,-0.47908676070718687,-0.444999501816175,-0.4802989271761421
653,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49197826659770355
654,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.8423695195132342,-0.47908676070718687,-0.444999501816175,-0.5128429299046876
655,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.39123460554654016,1.4416623044251486,-0.444999501816175,0.7776651091438576
656,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49069065857672023
657,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.21027861307571863,0.481287771858981,0.7107630931786129,-0.3436752094301593
658,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.4664237578743225,-0.47908676070718687,-0.444999501816175,-0.39200884385145307
659,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2.1651965735980596,-0.47908676070718687,1.8665256881734007,1.5466532327866422
660,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1.563683354975801,1.4416623044251486,-0.444999501816175,1.940572353320187
661,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.8117918316979774,-0.47908676070718687,-0.444999501816175,-0.5036595393646418
662,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1.338115897992454,-0.47908676070718687,-0.444999501816175,-0.1486489945402387
663,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.5110352223868481,-0.47908676070718687,-0.444999501816175,-0.4984240400841273
664,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.6919912148576696,0.481287771858981,-0.444999501816175,-0.4901261217266795
665,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.21027861307571863,1.4416623044251486,-0.444999501816175,0.7776651091438576
666,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.39200884385145307
667,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.4930261397919572
668,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1.0373592886813245,-0.47908676070718687,-0.444999501816175,-0.48770944000561484
669,1.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.6614135270424127,0.481287771858981,-0.444999501816175,0.3619958531207306
670,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.8117918316979774,0.481287771858981,0.7107630931786129,0.11066095413000272
671,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.13508946074793626,0.481287771858981,-0.444999501816175,0.3619958531207306
672,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3.0674664015314477,-0.47908676070718687,-0.444999501816175,-0.4403424782727469
673,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.13508946074793626,-0.47908676070718687,-0.444999501816175,-0.39200884385145307
674,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.059900308420153925,-0.47908676070718687,-0.444999501816175,-0.643343742842181
675,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.8423695195132342,-0.47908676070718687,-0.444999501816175,-0.4930261397919572
676,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.353640029382649,-0.47908676070718687,-0.444999501816175,-0.48770944000561484
677,1.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.8423695195132342,-0.47908676070718687,-0.444999501816175,-0.453069690888562
678,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1.0373592886813245,0.481287771858981,6.4895760681525525,0.2633952389012912
679,1.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.5110352223868481,-0.47908676070718687,0.7107630931786129,9.261749159619391
680,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.4860177628008696
681,1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.16566714856319312,-0.47908676070718687,-0.444999501816175,0.8400966980531545
682,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.6919912148576696,-0.47908676070718687,-0.444999501816175,-0.46499263182760675
683,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-1.1431261288243637,4.322785902123652,1.8665256881734007,0.2633952389012912
684,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2.3155748782536243,0.481287771858981,0.7107630931786129,0.11066095413000272
685,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.3160454532187578,0.481287771858981,1.8665256881734007,0.16052579808976314
686,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-1.1431261288243637,3.3624113695574844,0.7107630931786129,0.12395270359585853
687,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.7671803671854519,-0.47908676070718687,-0.444999501816175,-0.44670705125334287
688,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.8423695195132342,-0.47908676070718687,-0.444999501816175,-0.49262400395357203
689,1.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,-1.0679369764965814,-0.47908676070718687,0.7107630931786129,3.442540042961893
690,1.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.13508946074793626,0.481287771858981,-0.444999501816175,0.45866312196331827
691,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-1.895017652102187,-0.47908676070718687,0.7107630931786129,-0.38395259366611184
692,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,0.4489151945732318
693,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.5036595393646418
694,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2.3155748782536243,-0.47908676070718687,-0.444999501816175,-0.13004054528804052
695,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1.7140616596313656,-0.47908676070718687,-0.444999501816175,-0.38234211696719433
696,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1.1125484410091069,-0.47908676070718687,-0.444999501816175,-0.48770944000561484
697,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.4938323448141044
698,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1.4884942026480186,0.481287771858981,0.7107630931786129,1.5004134114084793
699,0.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0.9621701363535421,-0.47908676070718687,-0.444999501816175,-0.4954428215130219
700,1.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.8423695195132342,0.481287771858981,-0.444999501816175,3.7555003258397703
701,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.43584607005906567,-0.47908676070718687,-0.444999501816175,-0.13511557690227635
702,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.8423695195132342,-0.47908676070718687,0.7107630931786129,-0.3638941353812749
703,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.4936699438024488
704,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.24085630089097548,0.481287771858981,-0.444999501816175,-0.4914949302534906
705,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.7366026793701951,-0.47908676070718687,-0.444999501816175,-0.14067394486072518
706,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1.1877375933368892,-0.47908676070718687,-0.444999501816175,-0.38234211696719433
707,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.9621701363535421,-0.47908676070718687,-0.444999501816175,-0.13511557690227635
708,1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.5416129102021049,-0.47908676070718687,-0.444999501816175,2.286641175776651
709,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.9927478241687989,0.481287771858981,0.7107630931786129,-0.3485897733781164
710,1.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.39123460554654016,-0.47908676070718687,-0.444999501816175,0.3137434192052645
711,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.9245755601896509,-0.47908676070718687,-0.444999501816175,-0.13004054528804052
712,1.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1.4133050503202362,0.481287771858981,-0.444999501816175,0.3619958531207306
713,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.015288843907628425,-0.47908676070718687,-0.444999501816175,-0.4599988007191987
714,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1.7140616596313656,-0.47908676070718687,-0.444999501816175,-0.39200884385145307
715,0.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,-0.7671803671854519,-0.47908676070718687,-0.444999501816175,-0.4954428215130219
716,1.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.6614135270424127,-0.47908676070718687,-0.444999501816175,3.7555003258397703
717,1.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,-0.16566714856319312,-0.47908676070718687,-0.444999501816175,-0.4403424782727469
718,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.3436752094301593
719,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.285467765403501,-0.47908676070718687,-0.444999501816175,-0.4930261397919572
720,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-1.7446393474466224,-0.47908676070718687,0.7107630931786129,-0.005339768481102466
721,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.9175586718410166,0.481287771858981,-0.444999501816175,-0.5069616932683045
722,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.36065691773128333,-0.47908676070718687,-0.444999501816175,-0.39200884385145307
723,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1.563683354975801,-0.47908676070718687,-0.444999501816175,-0.39200884385145307
724,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.16566714856319312,0.481287771858981,-0.444999501816175,0.38326265226609996
725,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.6919912148576696,-0.47908676070718687,-0.444999501816175,-0.47586769957239783
726,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.059900308420153925,2.4020368369913165,-0.444999501816175,-0.23734121370331285
727,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.4937511443082766
728,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,0.481287771858981,-0.444999501816175,-0.14067394486072518
729,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,0.481287771858981,-0.444999501816175,-0.4901261217266795
730,1.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.015288843907628425,-0.47908676070718687,-0.444999501816175,3.442540042961893
731,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-1.3686935858077107,-0.47908676070718687,-0.444999501816175,-0.28011648016615787
732,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.059900308420153925,-0.47908676070718687,-0.444999501816175,-0.643343742842181
733,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.4664237578743225,-0.47908676070718687,-0.444999501816175,-0.39200884385145307
734,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.4664237578743225,-0.47908676070718687,-0.444999501816175,-0.39200884385145307
735,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.052883420071519596,-0.47908676070718687,-0.444999501816175,-0.3320751371690487
736,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1.4133050503202362,0.481287771858981,3.022288283168189,0.02124373045060914
737,1.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.43584607005906567,-0.47908676070718687,-0.444999501816175,9.261749159619391
738,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49069065857672023
739,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49069065857672023
740,1.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.9245755601896509,-0.47908676070718687,-0.444999501816175,-0.06334012978665506
741,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.5110352223868481,0.481287771858981,-0.444999501816175,0.8810990868054263
742,1.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.6168020625298872,1.4416623044251486,1.8665256881734007,4.4292711896726065
743,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.39123460554654016,0.481287771858981,-0.444999501816175,-0.3320751371690487
744,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.13508946074793626,-0.47908676070718687,-0.444999501816175,-0.4901261217266795
745,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3.0674664015314477,0.481287771858981,0.7107630931786129,0.7293314747225637
746,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.9927478241687989,0.481287771858981,0.7107630931786129,-0.251841304029701
747,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.059900308420153925,-0.47908676070718687,-0.444999501816175,-0.39200884385145307
