,Survived,Sex,Pclass_1,Pclass_2,Pclass_3,Embarked_0.0,Embarked_1.0,Embarked_2.0,Alone,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Soldier,Title_Upper,Ticket_survived,Woman_with_child,Family_male_survived,Family_woman_child_died,Ticket_type_0,Ticket_type_1,Ticket_type_2,Ticket_type_3,Ticket_type_4,Ticket_type_5,Ticket_type_6,Ticket_type_7,Age,SibSp,Parch,Fare,Family_size,Cabin_Letter
382,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.21027861307571863,-0.47908676070718687,-0.444999501816175,-0.4901261217266795,-0.5583460543187373,4
383,1.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.43584607005906567,0.481287771858981,-0.444999501816175,0.3619958531207306,0.07335229062787217,2
384,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49069065857672023,-0.5583460543187373,5
385,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.8423695195132342,-0.47908676070718687,-0.444999501816175,0.7776651091438576,-0.5583460543187373,5
386,0.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-2.120585109085534,4.322785902123652,1.8665256881734007,0.2633952389012912,3.8635423603075285,5
387,1.0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5110352223868481,-0.47908676070718687,-0.444999501816175,-0.39200884385145307,-0.5583460543187373,4
388,0.0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.4939116119745553,-0.5583460543187373,5
389,1.0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.9175586718410166,-0.47908676070718687,-0.444999501816175,-0.4113422976199706,-0.5583460543187373,5
390,1.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0.5110352223868481,0.481287771858981,1.8665256881734007,1.6766707093799227,1.3367489805210908,1
391,1.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.6168020625298872,-0.47908676070718687,-0.444999501816175,-0.49262400395357203,-0.5583460543187373,5
392,0.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.09047799623541078,1.4416623044251486,-0.444999501816175,-0.4901261217266795,0.7050506355744817,4
393,1.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.4664237578743225,0.481287771858981,-0.444999501816175,1.5466532327866422,0.07335229062787217,3
394,1.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,-0.39123460554654016,-0.47908676070718687,1.8665256881734007,-0.32047506490793826,0.7050506355744817,6
395,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5416129102021049,-0.47908676070718687,-0.444999501816175,-0.49262400395357203,-0.5583460543187373,5
396,0.0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.13508946074793626,-0.47908676070718687,-0.444999501816175,-0.4914949302534906,-0.5583460543187373,4
397,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2629267456646716,-0.47908676070718687,-0.444999501816175,-0.14067394486072518,-0.5583460543187373,3
398,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.4664237578743225,-0.47908676070718687,-0.444999501816175,-0.4403424782727469,-0.5583460543187373,5
399,1.0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.09047799623541078,-0.47908676070718687,-0.444999501816175,-0.39877555267043424,-0.5583460543187373,3
400,1.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7366026793701951,-0.47908676070718687,-0.444999501816175,-0.4901261217266795,-0.5583460543187373,4
401,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.24085630089097548,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,-0.5583460543187373,5
402,0.0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.6168020625298872,0.481287771858981,-0.444999501816175,-0.45339255956649627,0.07335229062787217,5
403,0.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.09047799623541078,0.481287771858981,-0.444999501816175,-0.3369085006111781,0.07335229062787217,3
404,0.0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.6919912148576696,-0.47908676070718687,-0.444999501816175,-0.47586769957239783,-0.5583460543187373,5
405,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.36065691773128333,0.481287771858981,-0.444999501816175,-0.23734121370331285,0.07335229062787217,3
406,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6388725073035832,-0.47908676070718687,-0.444999501816175,-0.49350947613617013,-0.5583460543187373,5
407,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1.9702068044299694,0.481287771858981,0.7107630931786129,-0.28084148468247727,0.7050506355744817,6
408,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.6168020625298872,-0.47908676070718687,-0.444999501816175,-0.4930261397919572,-0.5583460543187373,5
409,0.0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-1.7446393474466224,2.4020368369913165,0.7107630931786129,-0.15098447575547558,1.9684473254677004,5
410,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49069065857672023,-0.5583460543187373,5
411,0.0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.5107491168615572,-0.5583460543187373,5
412,1.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.285467765403501,0.481287771858981,-0.444999501816175,1.0966670963243967,0.07335229062787217,2
413,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.059900308420153925,-0.47908676070718687,-0.444999501816175,-0.643343742842181,-0.5583460543187373,5
414,1.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.1125484410091069,-0.47908676070718687,-0.444999501816175,-0.4901261217266795,-0.5583460543187373,4
415,0.0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,-0.5583460543187373,5
416,1.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.36065691773128333,0.481287771858981,0.7107630931786129,-0.01500649536536123,0.7050506355744817,5
417,1.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.8423695195132342,-0.47908676070718687,1.8665256881734007,-0.39200884385145307,0.7050506355744817,6
418,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.059900308420153925,-0.47908676070718687,-0.444999501816175,-0.39200884385145307,-0.5583460543187373,3
419,0.0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-1.443882738135493,-0.47908676070718687,1.8665256881734007,-0.17644083433248264,0.7050506355744817,5
420,0.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49069065857672023,-0.5583460543187373,5
421,0.0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.6168020625298872,-0.47908676070718687,-0.444999501816175,-0.4938323448141044,-0.5583460543187373,5
422,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.015288843907628425,-0.47908676070718687,-0.444999501816175,-0.49109279441510545,-0.5583460543187373,4
423,0.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-0.09047799623541078,0.481287771858981,0.7107630931786129,-0.36494200857552855,0.7050506355744817,6
424,0.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.8423695195132342,0.481287771858981,0.7107630931786129,-0.2525663085460204,0.7050506355744817,5
425,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.5031762030204289,-0.5583460543187373,5
426,1.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.09047799623541078,0.481287771858981,-0.444999501816175,-0.14067394486072518,0.07335229062787217,3
427,1.0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.7671803671854519,-0.47908676070718687,-0.444999501816175,-0.14067394486072518,-0.5583460543187373,5
428,0.0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49350947613617013,-0.5583460543187373,5
429,1.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.21027861307571863,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,-0.5583460543187373,4
430,1.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.09047799623541078,-0.47908676070718687,-0.444999501816175,-0.13004054528804052,-0.5583460543187373,2
431,1.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,0.481287771858981,-0.444999501816175,-0.3320751371690487,0.07335229062787217,5
432,1.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.9621701363535421,0.481287771858981,-0.444999501816175,-0.14067394486072518,0.07335229062787217,3
433,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.9175586718410166,-0.47908676070718687,-0.444999501816175,-0.5055928847414936,-0.5583460543187373,5
434,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.563683354975801,0.481287771858981,-0.444999501816175,0.437396322817949,0.07335229062787217,4
435,1.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,-1.1431261288243637,0.481287771858981,1.8665256881734007,1.6766707093799227,1.3367489805210908,1
436,0.0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,-0.6168020625298872,1.4416623044251486,1.8665256881734007,0.02124373045060914,1.9684473254677004,5
437,1.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.39123460554654016,1.4416623044251486,3.022288283168189,-0.28084148468247727,2.6001456704143098,6
438,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.6163314875647536,0.481287771858981,4.178050878162977,4.44135459827793,2.6001456704143098,2
439,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.13508946074793626,-0.47908676070718687,-0.444999501816175,-0.4403424782727469,-0.5583460543187373,5
440,1.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1.1877375933368892,0.481287771858981,0.7107630931786129,-0.13584058141859578,0.7050506355744817,5
441,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.6919912148576696,-0.47908676070718687,-0.444999501816175,-0.45967593204126445,-0.5583460543187373,5
442,0.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,0.481287771858981,-0.444999501816175,-0.4930261397919572,0.07335229062787217,5
443,1.0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.09047799623541078,-0.47908676070718687,-0.444999501816175,-0.39200884385145307,-0.5583460543187373,3
444,1.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.4865010991450825,-0.5583460543187373,5
445,1.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1.895017652102187,-0.47908676070718687,1.8665256881734007,0.9392599157772576,0.7050506355744817,0
446,1.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1.218315281152146,-0.47908676070718687,0.7107630931786129,-0.2663413943560891,0.07335229062787217,4
447,1.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.36065691773128333,-0.47908676070718687,-0.444999501816175,-0.13004054528804052,-0.5583460543187373,2
448,1.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1.8198284997744048,1.4416623044251486,0.7107630931786129,-0.27101429013193984,1.3367489805210908,6
449,1.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7140616596313656,-0.47908676070718687,-0.444999501816175,-0.05367340290239629,-0.5583460543187373,2
450,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5110352223868481,0.481287771858981,1.8665256881734007,-0.10684040076581951,1.3367489805210908,5
451,0.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,0.481287771858981,-0.444999501816175,-0.257318471482322,0.07335229062787217,5
452,0.0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.059900308420153925,-0.47908676070718687,-0.444999501816175,-0.10684040076581951,-0.5583460543187373,2
453,1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4884942026480186,0.481287771858981,-0.444999501816175,1.079348188438559,0.07335229062787217,2
454,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,-0.5583460543187373,5
455,1.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.015288843907628425,-0.47908676070718687,-0.444999501816175,-0.49069065857672023,-0.5583460543187373,4
456,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.691520639892536,-0.47908676070718687,-0.444999501816175,-0.13004054528804052,-0.5583460543187373,4
457,1.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.6614135270424127,0.481287771858981,-0.444999501816175,0.3593375032275594,0.07335229062787217,3
458,1.0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.563683354975801,-0.47908676070718687,-0.444999501816175,-0.4403424782727469,-0.5583460543187373,4
459,0.0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49350947613617013,-0.5583460543187373,5
460,1.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4133050503202362,-0.47908676070718687,-0.444999501816175,-0.13004054528804052,-0.5583460543187373,4
461,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.36065691773128333,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,-0.5583460543187373,4
462,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.338115897992454,-0.47908676070718687,-0.444999501816175,0.10099422724574396,-0.5583460543187373,4
463,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4133050503202362,-0.47908676070718687,-0.444999501816175,-0.39200884385145307,-0.5583460543187373,3
464,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,-0.5583460543187373,5
465,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6614135270424127,-0.47908676070718687,-0.444999501816175,-0.5070428937741324,-0.5583460543187373,5
466,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.059900308420153925,-0.47908676070718687,-0.444999501816175,-0.643343742842181,-0.5583460543187373,5
467,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.014818268942495,-0.47908676070718687,-0.444999501816175,-0.13004054528804052,-0.5583460543187373,4
468,0.0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.493992812480383,-0.5583460543187373,5
469,1.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2.1393823971674797,1.4416623044251486,0.7107630931786129,-0.27101429013193984,1.3367489805210908,6
470,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.5031762030204289,-0.5583460543187373,5
471,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.6614135270424127,-0.47908676070718687,-0.444999501816175,-0.47586769957239783,-0.5583460543187373,4
472,1.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.285467765403501,0.481287771858981,1.8665256881734007,-0.10684040076581951,1.3367489805210908,5
473,1.0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.4664237578743225,-0.47908676070718687,-0.444999501816175,-0.3767025485029178,-0.5583460543187373,3
474,0.0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5416129102021049,-0.47908676070718687,-0.444999501816175,-0.4531508913943898,-0.5583460543187373,5
475,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9245755601896509,-0.47908676070718687,-0.444999501816175,0.3619958531207306,-0.5583460543187373,0
476,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.36065691773128333,0.481287771858981,-0.444999501816175,-0.23734121370331285,0.07335229062787217,3
477,0.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.015288843907628425,0.481287771858981,-0.444999501816175,-0.5071240942799602,0.07335229062787217,5
478,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5416129102021049,-0.47908676070718687,-0.444999501816175,-0.49794070373991434,-0.5583460543187373,5
479,1.0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2.0453959567577518,-0.47908676070718687,0.7107630931786129,-0.40578392966152177,0.07335229062787217,4
480,0.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-1.5190718904632754,4.322785902123652,1.8665256881734007,0.2633952389012912,3.8635423603075285,5
481,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.059900308420153925,-0.47908676070718687,-0.444999501816175,-0.643343742842181,-0.5583460543187373,5
482,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.563683354975801,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,-0.5583460543187373,4
483,1.0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5411423352369713,-0.47908676070718687,-0.444999501816175,-0.45798425483651917,-0.5583460543187373,4
484,1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,0.481287771858981,-0.444999501816175,1.117531759631381,0.07335229062787217,1
485,0.0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-1.7446393474466224,2.4020368369913165,0.7107630931786129,-0.15098447575547558,1.9684473254677004,5
486,1.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.43584607005906567,0.481287771858981,-0.444999501816175,1.0966670963243967,0.07335229062787217,2
487,0.0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.1651965735980596,-0.47908676070718687,-0.444999501816175,-0.06914016591721033,-0.5583460543187373,1
488,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.059900308420153925,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,-0.5583460543187373,4
489,1.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1.5190718904632754,0.481287771858981,0.7107630931786129,-0.3359418279227523,0.7050506355744817,6
490,0.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,0.481287771858981,-0.444999501816175,-0.257318471482322,0.07335229062787217,5
491,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.6168020625298872,-0.47908676070718687,-0.444999501816175,-0.5031762030204289,-0.5583460543187373,5
492,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9396291166147126,-0.47908676070718687,-0.444999501816175,-0.05367340290239629,-0.5583460543187373,2
493,0.0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.14265555385923,-0.47908676070718687,-0.444999501816175,0.3137434192052645,-0.5583460543187373,1
494,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.6168020625298872,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,-0.5583460543187373,5
495,0.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.36381486822082393,-0.5583460543187373,3
496,1.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.8644399642869303,0.481287771858981,-0.444999501816175,0.8698218832222501,0.07335229062787217,3
497,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.35140859093756627,-0.5583460543187373,5
498,0.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,-0.3160454532187578,0.481287771858981,1.8665256881734007,2.286641175776651,1.3367489805210908,2
499,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.39123460554654016,-0.47908676070718687,-0.444999501816175,-0.49262400395357203,-0.5583460543187373,5
500,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9175586718410166,-0.47908676070718687,-0.444999501816175,-0.47586769957239783,-0.5583460543187373,5
501,0.0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.6168020625298872,-0.47908676070718687,-0.444999501816175,-0.49350947613617013,-0.5583460543187373,5
502,0.0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49584495735140705,-0.5583460543187373,5
503,0.0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5862243747146304,-0.47908676070718687,-0.444999501816175,-0.45798425483651917,-0.5583460543187373,4
504,1.0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.9927478241687989,-0.47908676070718687,-0.444999501816175,1.0290000081345854,-0.5583460543187373,1
505,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.8423695195132342,0.481287771858981,-0.444999501816175,1.462069372549378,0.07335229062787217,2
506,1.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.285467765403501,-0.47908676070718687,1.8665256881734007,-0.14067394486072518,0.7050506355744817,5
507,1.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9245755601896509,-0.47908676070718687,-0.444999501816175,-0.13004054528804052,-0.5583460543187373,2
508,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.09047799623541078,-0.47908676070718687,-0.444999501816175,-0.20785769670632362,-0.5583460543187373,3
509,1.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.24085630089097548,-0.47908676070718687,-0.444999501816175,0.4489151945732318,-0.5583460543187373,5
